Company ID,Client Status,Deposits (Co or Firm),Investment Balances (Co or Firm),Loans (Co or Firm),Credit Lines *,MD Name,State,Client Tier,Business Group,Most recent Call Report,,
n366,Client,1745,0,1163,2750,Betty,CA,Gold,Life Science and Healthcare,10/29/20,,
n366,Client,3334,0,0,2000,Betty,CA,Silver,Life Science and Healthcare,9/1/20,,
n366,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,8/24/20,,
N366,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,,,
n367,Client,1503,0,3448,1075,Chris,CA,Gold,Life Science and Healthcare,9/6/20,,
n367,Client,6404,0,0,0,Laura,NY,Bronze,Life Science and Healthcare,8/31/20,,
n367,Client,0,0,0,,Dominic,CA,Iron,Life Science and Healthcare,11/16/17,,
n367,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n368,Former Client,0,0,0,,Betty,WA,Bronze,Life Science and Healthcare,4/6/17,,
n369,Client,0,1456,4499,7850,Laura,PA,Gold,Life Science and Healthcare,8/15/20,,
n369,Client,4554,4638,0,5000,Kate,MA,Gold,Life Science and Healthcare,8/12/20,,
n370,Client,2277,3024,1275,1425,Dominic,CA,Silver,Life Science and Healthcare,9/14/20,,
n370,Former Client,0,0,0,,Betty,CA,Bronze,Life Science and Healthcare,,,
n371,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,11/10/20,,
n371,Former Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
n372,Former Client,0,0,0,,Laura,PA,Bronze,Life Science and Healthcare,3/2/17,,
n373,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n373,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n375,Client,1305,3197,0,1000,Kate,MA,Gold,Life Science and Healthcare,10/12/20,,
n376,Client,0,0,0,7500,Kate,MA,Bronze,Life Science and Healthcare,10/5/20,,
n376,Client,1032,0,0,6000,Chris,CA,Gold,Life Science and Healthcare,,,
n377,Client,4537,0,0,2000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n378,Client,1344,0,0,,Chris,CA,Silver,Life Science and Healthcare,7/13/20,,
n378,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n379,Non-Client,,,,,Betty,WI,,Life Science and Healthcare,,,
n381,Client,1099,9435,0,1175,Kate,MA,Silver,Life Science and Healthcare,10/1/20,,
n381,Client,2890,0,2230,7013,Laura,PA,Gold,Life Science and Healthcare,9/16/20,,
n382,Non-Client,,,,,Kevin,CT,,Life Science and Healthcare,,,
n383,Client,0,9991,0,1500,Dominic,CA,Bronze,Life Science and Healthcare,8/5/20,,
n385,Client,6337,0,0,0,Chris,CA,Iron,Life Science and Healthcare,2/18/20,,
n385,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,9/18/19,,
n386,Client,1822,0,0,2000,Kate,MA,Bronze,Life Science and Healthcare,8/12/20,,
n387,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n388,Non-Client,,,,,Dominic,NV,,Life Science and Healthcare,,,
n389,Client,9735,0,0,2500,Chris,CA,Silver,Life Science and Healthcare,7/21/20,,
N389,Former Client,0,0,0,,Paul,IL,Bronze,Life Science and Healthcare,2/26/18,,
n390,Client,2861,1964,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n390,Client,3222,0,9586,9586,Paul,IL,Bronze,Life Science and Healthcare,8/9/20,,
n390,Client,7074,0,4585,6555,Chris,CA,Silver,Life Science and Healthcare,5/25/20,,
n390,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n391,Client,5552,0,5332,5332,Dominic,CA,Bronze,Life Science and Healthcare,10/20/20,,
n391,Non-Client,,,,,Chris,,,Life Science and Healthcare,,,
n391,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n393,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,1/27/19,,
n394,Client,2085,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
n394,Former Client,0,0,0,,Laura,GA,Bronze,Life Science and Healthcare,,,
n395,Client,9500,6029,0,3000,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
n396,Non-Client,,,,,Laura,TX,,Life Science and Healthcare,,,
n398,Client,2593,1691,0,7413,Dominic,CA,Silver,Life Science and Healthcare,9/10/20,,
n398,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
n404,Client,272.,2037,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n404,Client,3758,0,0,2500,Kate,MA,Silver,Life Science and Healthcare,6/28/20,,
n404,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,11/8/19,,
n404,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,10/30/17,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n404,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n405,Client,8450,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,9/3/20,,
n406,Client,2733,0,0,4700,Kate,NY,Bronze,Life Science and Healthcare,10/1/20,,
n406,Client,1026,2037,1100,3000,Laura,NC,Gold,Life Science and Healthcare,8/26/20,,
n406,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,3/17/16,,
N407,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,2/21/18,,
n407,Non-Client,,,,,Dominic,,,Life Science and Healthcare,,,
n408,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n408,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
n409,Former Client,0,0,0,,Jeff,IL,Bronze,Life Science and Healthcare,11/2/16,,
n409,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n410,Client,2321,0,0,3500,Laura,NJ,Gold,Life Science and Healthcare,9/7/20,,
n410,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n413,Client,1000,9202,2500,1440,Dominic,CA,Silver,Life Science and Healthcare,10/20/20,,
n414,Client,6022,5563,0,6000,Kate,MA,Silver,Tech Banking,7/13/20,,
n414,Former Client,0,0,0,,Laura,SC,Silver,Life Science and Healthcare,2/27/17,,
n415,Client,1500,4730,0,2200,Betty,CA,Gold,Life Science and Healthcare,10/7/20,,
n415,Client,0,0,0,0,Dominic,CA,Iron,Life Science and Healthcare,8/8/18,,
n416,Former Client,0,0,0,,Laura,GA,Bronze,Life Science and Healthcare,3/27/18,,
n416,Former Client,0,0,0,,Laura,GA,Bronze,Life Science and Healthcare,3/20/18,,
n416,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
n419,Client,0,0,0,,Chris,CA,Silver,Life Science and Healthcare,11/10/20,,
n420,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,7/24/18,,
n421,Client,1701,0,0,7000,Paul,KS,Bronze,Life Science and Healthcare,8/9/20,,
n421,Former Client,0,0,0,,Betty,CA,Iron,Life Science and Healthcare,2/19/18,,
n423,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
n424,Client,1421,0,0,3000,Betty,CA,Iron,Life Science and Healthcare,8/12/20,,
n424,Former Client,0,0,0,3000,Betty,WA,Bronze,Life Science and Healthcare,1/15/20,,
n425,Former Client,0,0,0,0,Chris,CA,Iron,Life Science and Healthcare,8/8/19,,
n428,Client,9102,0,0,,Kevin,NY,Silver,Life Science and Healthcare,7/18/20,,
n429,Former Client,0,0,0,,Laura,NC,Bronze,Life Science and Healthcare,8/29/17,,
n430,Former Client,0,0,0,0,Dominic,CA,Bronze,Life Science and Healthcare,8/13/19,,
n430,Former Client,0,0,0,,Laura,PA,Bronze,Life Science and Healthcare,3/5/17,,
n432,Former Client,0,0,0,2000,Betty,CA,Gold,Life Science and Healthcare,,,
n434,Client,1234,7578,0,1000,Chris,CA,Gold,Life Science and Healthcare,8/31/20,,
n434,Client,3262,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n434,Client,7455,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n434,Former Client,0,0,0,0,Chris,WA,Bronze,Life Science and Healthcare,2/19/18,,
n434,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,4/5/16,,
n434,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n435,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,7/18/17,,
n435,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
n436,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n437,Non-Client,,,,,Laura,GA,Gold,Life Science and Healthcare,,,
n439,Client,3106,1111,4580,5380,Kate,MA,Bronze,Life Science and Healthcare,9/22/20,,
n439,Former Client,0,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,8/21/19,,
n439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,1/12/17,,
n439,Non-Client,,,,,Kate,RI,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Joe,NY,Gold,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,0,0,0,,Kate,MA,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,CT,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,NY,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
n439,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,,,
n440,Non-Client,,,,,Kevin,,,Life Science and Healthcare,,,
n441,Non-Client,,,,,Chris,,,Life Science and Healthcare,4/23/19,,
n441,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/11/17,,
n441,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n442,Client,4358,0,0,4000,Kate,MA,Silver,Life Science and Healthcare,9/9/20,,
n442,Client,3000,1092,0,5000,Laura,MD,Gold,Life Science and Healthcare,7/19/20,,
n442,Client,1002,3287,1807,1907,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
n442,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
n444,Client,3250,4443,6146,1565,Betty,CA,Gold,Life Science and Healthcare,11/1/20,,
n444,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
n449,Former Client,0,0,0,0,Peter,UT,Gold,Sponsor Finance - Life Sci,10/26/17,,
n453,Client,9590,0,0,,Kate,MA,Silver,Life Science and Healthcare,7/1/20,,
n453,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,,,
n459,Former Client,0,0,0,,Kevin,,Bronze,Life Science and Healthcare,2/20/20,,
n461,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,1/4/17,,
n461,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n473,Client,7510,0,0,1000,Kevin,NH,Bronze,Life Science and Healthcare,8/12/20,,
n474,Client,9973,0,3500,3150,Laura,MD,Gold,Life Science and Healthcare,11/18/20,,
n475,Client,2545,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n478,Former Client,0,0,0,0,Dominic,CA,Iron,Life Science and Healthcare,8/8/18,,
n478,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n482,Former Client,0,0,0,,Dominic,,Iron,Life Science and Healthcare,8/17/17,,
n482,Non-Client,,,,,Dominic,CA,Bronze,Life Science and Healthcare,12/14/16,,
n487,Former Client,0,0,0,0,Kate,MA,Bronze,Life Science and Healthcare,4/21/19,,
n490,Client,5972,9626,0,5500,Betty,CA,Silver,Life Science and Healthcare,10/18/20,,
n490,Former Client,0,0,0,,Laura,PA,Bronze,Life Science and Healthcare,1/11/18,,
n490,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
n491,Client,1919,1307,0,1000,Chris,CA,Silver,Life Science and Healthcare,5/25/20,,
N492,Client,4400,0,0,1500,Kevin,MA,Silver,Life Science and Healthcare,6/7/20,,
n493,Non-Client,,,,,Laura,,,Life Science and Healthcare,9/15/20,,
n493,Client,8178,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
n493,Non-Client,,,,,Joe,,Bronze,Life Science and Healthcare,5/28/20,,
n493,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,3/10/20,,
n493,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,1/25/17,,
n493,Non-Client,,,,,Joe,PA,,Life Science and Healthcare,,,
n493,Non-Client,,,,,Joe,NY,,Life Science and Healthcare,,,
n494,Former Client,0,0,0,,Kevin,MA,Iron,Life Science and Healthcare,5/22/18,,
n494,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,,,
n495,Non-Client,,,,,Laura,CA,Silver,Life Science and Healthcare,6/9/19,,
n495,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
n495,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
n495,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n495,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
n495,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
n495,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
n496,Client,3991,0,1932,1932,Laura,MD,Bronze,Life Science and Healthcare,11/3/20,,
n496,Former Client,0,0,0,,Dominic,UT,Bronze,Life Science and Healthcare,2/18/19,,
n498,Non-Client,,,,,Betty,CA,,Life Science and Healthcare,9/3/20,,
n499,Client,1023,6824,1000,1515,Dominic,CA,Bronze,Life Science and Healthcare,10/20/20,,
n501,Client,1464,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n501,Non-Client,,,,,Dominic,OK,,Life Science and Healthcare,4/12/17,,
n509,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,4/20/17,,
n509,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
n509,Non-Client,,,,,Laura,NJ,,Life Science and Healthcare,,,
n511,Former Client,0,0,0,,Dominic,CA,,Life Science and Healthcare,,,
n514,Client,1399,3538,0,8200,Betty,CA,Silver,Life Science and Healthcare,8/25/20,,
n514,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,4/19/17,,
n516,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Jeff,IL,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n516,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n516,Non-Client,,,,,,NM,,Life Science and Healthcare,,,
N517,Client,7434,0,0,5000,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,6/29/20,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,12/21/17,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Laura,GA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Laura,PA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Kevin,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
N517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,,TN,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Chris,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
N517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
n517,Non-Client,,,,,Vera,,,Life Science and Healthcare,,,
N517,Non-Client,,,,,Vera,NY,,Life Science and Healthcare,,,
n519,Client,5522,0,0,,Kate,NY,Bronze,Life Science and Healthcare,8/27/19,,
n519,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
n521,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
n524,Client,2686,0,0,1000,Peter,MI,Gold,Sponsor Finance - Life Sci,6/12/18,,
n524,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
n528,Client,2356,1027,0,2550,Kate,MA,Gold,Life Science and Healthcare,11/16/20,,
n528,Non-Client,,,,,Kevin,MA,,Life Science and Healthcare,8/26/18,,
n528,Non-Client,,,,,Vera,CA,Silver,Life Science and Healthcare,6/4/17,,
n529,Non-Client,,,,,Vera,CA,,Life Science and Healthcare,,,
n530,Non-Client,,,,,Jeff,MN,,Life Science and Healthcare,,,
n532,Client,2420,0,0,7500,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n539,Client,2139,1397,0,1000,Kate,OH,Bronze,Life Science and Healthcare,8/12/20,,
n542,Client,-322,1175,4500,6700,Kevin,NY,Gold,Life Science and Healthcare,7/20/20,,
n546,Client,5369,0,0,,Chris,,Bronze,Life Science and Healthcare,8/12/20,,
n551,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
N555,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,8/17/17,,
n558,Client,4000,2030,0,2000,Betty,CA,Bronze,Life Science and Healthcare,9/3/20,,
n559,Non-Client,,,,,,TX,,Life Science and Healthcare,,,
n562,Non-Client,,,,,Betty,,,Life Science and Healthcare,8/29/17,,
n571,Former Client,0,0,0,,Dominic,MA,Iron,Life Science and Healthcare,8/8/18,,
n572,Client,3250,0,9089,9089,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
n573,Non-Client,,,,,Dominic,AZ,,Life Science and Healthcare,,,
n575,Non-Client,,,,,Kate,MA,,Life Science and Healthcare,9/25/17,,
n577,Non-Client,,,,,Dominic,TX,,Life Science and Healthcare,,,
n578,Client,1785,0,0,,Laura,VA,Gold,Life Science and Healthcare,9/28/20,,
n578,Non-Client,,,,,Jeff,OH,,Life Science and Healthcare,10/15/17,,
n579,Client,6097,4503,2000,1086,Kate,MA,Bronze,Life Science and Healthcare,11/8/20,,
n579,Client,0,0,0,,Chris,CA,Gold,Life Science and Healthcare,10/21/20,,
n579,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n580,Non-Client,,,,,Kevin,,,Life Science and Healthcare,11/1/17,,
n580,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,9/4/17,,
n581,Client,1608,0,0,3000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
n585,Non-Client,,,,,Laura,,,Life Science and Healthcare,3/7/20,,
n586,Client,8168,0,0,,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
n587,Client,5161,0,0,1500,Paul,NJ,Bronze,Life Science and Healthcare,8/9/20,,
n595,Non-Client,,,,,Betty,CA,Gold,Life Science and Healthcare,1/23/18,,
n596,Non-Client,,,,,Vera,NY,Bronze,Life Science and Healthcare,2/8/18,,
n597,Client,1080,0,1625,1825,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n598,Client,4875,0,0,,Kevin,,Bronze,Life Science and Healthcare,8/12/20,,
n603,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n604,Client,4686,0,0,4000,Jeff,MN,Silver,Life Science and Healthcare,8/15/20,,
n604,Non-Client,,,,,Betty,MI,,Life Science and Healthcare,3/10/19,,
n606,Non-Client,,,,,Dominic,UT,,Life Science and Healthcare,,,
n608,Client,2399,0,0,2500,Chris,WA,Bronze,Life Science and Healthcare,7/21/20,,
n608,Client,6695,0,1000,1000,Kate,MA,Gold,Life Science and Healthcare,,,
n619,Client,3328,0,1733,2130,Kate,MA,Gold,Life Science and Healthcare,8/31/20,,
n620,Non-Client,,,,,,CA,,Life Science and Healthcare,,,
n620,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n623,Former Client,0,0,0,,Chris,CA,,Life Science and Healthcare,,,
n624,Client,6845,0,0,1227,Kevin,NY,Gold,Life Science and Healthcare,10/27/20,,
n624,Client,1117,0,8652,8652,Jeff,CO,Bronze,Life Science and Healthcare,8/9/20,,
n625,Client,3728,0,0,1000,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
n626,Client,1445,0,3082,3282,Dominic,CA,Silver,Life Science and Healthcare,11/18/20,,
n626,Client,5493,0,0,,Paul,IL,Bronze,Life Science and Healthcare,8/9/20,,
n626,Non-Client,,,,,Joe,NY,Bronze,Life Science and Healthcare,12/10/18,,
n628,Client,5936,0,0,3500,Jeff,MO,Bronze,Life Science and Healthcare,8/9/20,,
n629,Client,2381,0,0,5000,Laura,MD,Bronze,Life Science and Healthcare,7/15/20,,
n630,Former Client,0,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,,,
n631,Client,1000,5266,0,,Kate,CA,Silver,Life Science and Healthcare,11/16/20,,
n632,Client,6132,0,0,,Laura,VA,Bronze,Life Science and Healthcare,10/29/20,,
n634,Non-Client,,,,,Vera,MA,Bronze,Life Science and Healthcare,7/23/18,,
n636,Client,2756,0,0,,Kevin,MA,Bronze,Life Science and Healthcare,8/12/20,,
n637,Client,3555,0,0,5000,Kate,MA,Bronze,Life Science and Healthcare,8/12/20,,
n638,Former Client,0,0,0,,Kate,CA,,Life Science and Healthcare,,,
n642,Non-Client,,,,,Vera,MA,Bronze,Life Science and Healthcare,9/20/18,,
n643,Client,9625,0,0,1000,Dominic,TX,Bronze,Life Science and Healthcare,8/12/20,,
N645,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,10/11/18,,
n647,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n647,Non-Client,,,,,Joe,NC,,Life Science and Healthcare,,,
n649,Client,4735,0,0,4500,Betty,CA,Bronze,Life Science and Healthcare,10/14/20,,
n652,Client,2206,0,0,3500,Kevin,MA,Bronze,Life Science and Healthcare,10/7/20,,
n656,Non-Client,,,,,Jeff,IL,Bronze,Life Science and Healthcare,,,
n657,Client,2497,0,0,,Jeff,MO,Bronze,Life Science and Healthcare,8/9/20,,
n658,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,12/11/18,,
n660,Non-Client,,,,,Kevin,,,Life Science and Healthcare,5/16/19,,
n663,Non-Client,,,,,Betty,,,Life Science and Healthcare,6/6/19,,
n663,Non-Client,,,,,Joe,NJ,,Life Science and Healthcare,,,
n664,Client,1419,0,0,,Paul,CT,Bronze,Life Science and Healthcare,8/9/20,,
n669,Client,2537,4915,0,5000,Laura,PA,Silver,Life Science and Healthcare,9/30/20,,
n669,Client,3461,0,0,1250,Laura,MD,Silver,Life Science and Healthcare,8/25/20,,
n669,Client,2759,0,0,1000,Kevin,MA,Silver,Life Science and Healthcare,6/21/20,,
n670,Non-Client,,,,,Vera,CA,Bronze,Life Science and Healthcare,1/30/19,,
n682,Non-Client,,,,,Vera,NH,Bronze,Life Science and Healthcare,7/24/19,,
n683,Client,2500,8455,0,,Laura,VA,Gold,Life Science and Healthcare,9/27/20,,
n683,Former Client,0,0,0,,Kate,MA,Bronze,Life Science and Healthcare,2/19/20,,
n688,Client,8659,0,0,,Chris,CA,Bronze,Life Science and Healthcare,8/12/20,,
n689,Non-Client,,,,,Vera,MA,Bronze,Life Science and Healthcare,5/22/19,,
n694,Client,1524,0,0,1650,Dominic,CA,Bronze,Life Science and Healthcare,10/15/20,,
n700,Non-Client,,,,,Betty,WA,,Life Science and Healthcare,4/30/20,,
n703,Client,2632,0,0,,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
n703,Client,8401,0,0,5000,Kate,MA,Silver,Life Science and Healthcare,7/13/20,,
n704,Non-Client,,,,,,NY,,Life Science and Healthcare,,,
n705,Client,3388,0,0,5000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
n706,Client,1220,0,0,2500,Betty,CA,Gold,Life Science and Healthcare,10/14/20,,
n706,Client,5910,0,0,5000,Dominic,CA,Bronze,Life Science and Healthcare,8/12/20,,
n709,Client,3063,0,1196,1550,Peter,TX,Iron,Sponsor Finance - Life Sci,9/27/20,,
n709,Client,2287,0,0,,Dominic,CA,Gold,Life Science and Healthcare,9/9/20,,
n709,Non-Client,,,,,Dominic,CA,,Life Science and Healthcare,,,
n711,Client,729.,0,0,,Betty,CA,Bronze,Life Science and Healthcare,8/12/20,,
n717,Client,4648,5462,0,2750,Dominic,MA,Silver,Life Science and Healthcare,11/11/20,,
